"visual_id","tipo_visual","file_name","extension","relativo","origen","destino","bytes","sha256","content_status","duplicate_count","quality_tag","template_candidate","import_status"
"rfvis_0180","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png",".png","Nueva carpeta (3)\CCTV\OFICINAS\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","G:\Nueva carpeta (3)\CCTV\OFICINAS\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","2129055","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","DUPLICATE_CONTENT","12","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0181","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__PANTA ALTA 2.png",".png","Nueva carpeta (3)\CCTV\OFICINAS\PANTA ALTA 2.png","G:\Nueva carpeta (3)\CCTV\OFICINAS\PANTA ALTA 2.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__PANTA ALTA 2.png","10151842","23305CFE8BDBD18D915790753315B2848D54890BBCC6896F5CA817F07A738057","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0182","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan_source.xlsx",".xlsx","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan_source.xlsx","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan_source.xlsx","6093","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","DUPLICATE_CONTENT","13","OK_DATA_SOURCE","True","COPIED"
"rfvis_0183","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan.json",".json","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan.json","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan.json","10011","3D1352A0CDFA918AD6EA58B24F0C4E4FFBEE4BCBA196E48D6C45F6805AB96879","DUPLICATE_CONTENT","9","OK_DATA_SOURCE","True","COPIED"
"rfvis_0184","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground_source.png",".png","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground_source.png","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground_source.png","2283118","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","DUPLICATE_CONTENT","14","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0185","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground.jpg",".jpg","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground.jpg","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground.jpg","377543","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","DUPLICATE_CONTENT","14","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0186","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__scene.json",".json","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\scene.json","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__scene.json","574","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","DUPLICATE_CONTENT","16","OK_DATA_SOURCE","True","COPIED"
"rfvis_0187","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__ground_source.png",".png","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground_source.png","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__ground_source.png","2283118","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","DUPLICATE_CONTENT","14","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0188","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__ground.jpg",".jpg","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground.jpg","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__ground.jpg","377543","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","DUPLICATE_CONTENT","14","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0189","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__scene.json",".json","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\scene.json","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__scene.json","574","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","DUPLICATE_CONTENT","16","OK_DATA_SOURCE","True","COPIED"
"rfvis_0190","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__camera_plan_source.xlsx",".xlsx","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan_source.xlsx","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__camera_plan_source.xlsx","6093","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","DUPLICATE_CONTENT","13","OK_DATA_SOURCE","True","COPIED"
"rfvis_0191","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__camera_plan.json",".json","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan.json","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__camera_plan.json","10011","3D1352A0CDFA918AD6EA58B24F0C4E4FFBEE4BCBA196E48D6C45F6805AB96879","DUPLICATE_CONTENT","9","OK_DATA_SOURCE","True","COPIED"
"rfvis_0192","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__ground_source.png",".png","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground_source.png","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__ground_source.png","2283118","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","DUPLICATE_CONTENT","14","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0193","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__ground.jpg",".jpg","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground.jpg","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__ground.jpg","377543","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","DUPLICATE_CONTENT","14","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0194","cctv_coverage_map","Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__scene.json",".json","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\scene.json","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__scene.json","574","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","DUPLICATE_CONTENT","16","OK_DATA_SOURCE","True","COPIED"
"rfvis_0195","cctv_coverage_map","Nueva carpeta (3)__Documents__visor-cctv-unificado__package-lock.json",".json","Nueva carpeta (3)\Documents\visor-cctv-unificado\package-lock.json","G:\Nueva carpeta (3)\Documents\visor-cctv-unificado\package-lock.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Documents__visor-cctv-unificado__package-lock.json","71719","4A1655CB172B51177B8C5CA10257705486CD23D1E0971A8BA0517B40E703B170","UNIQUE_CONTENT","1","REVIEW_CODE_MANIFEST_MISCLASSIFIED","False","COPIED"
"rfvis_0196","cctv_coverage_map","Nueva carpeta (3)__Documents__visor-cctv-unificado__package.json",".json","Nueva carpeta (3)\Documents\visor-cctv-unificado\package.json","G:\Nueva carpeta (3)\Documents\visor-cctv-unificado\package.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Documents__visor-cctv-unificado__package.json","480","CCFAF084BDA313448BF97F448AA1A0AA2B07C8E4E8EEA67FA7EF1C8B6687694B","UNIQUE_CONTENT","1","REVIEW_CODE_MANIFEST_MISCLASSIFIED","False","COPIED"
"rfvis_0197","cctv_coverage_map","Nueva carpeta (3)__Documents__visor-cctv-unificado__tsconfig.json",".json","Nueva carpeta (3)\Documents\visor-cctv-unificado\tsconfig.json","G:\Nueva carpeta (3)\Documents\visor-cctv-unificado\tsconfig.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Documents__visor-cctv-unificado__tsconfig.json","393","2D6F298EC9B7607CA83BFE863AA708058D4A8E76B24CEC958ACC8D31958AF6FE","UNIQUE_CONTENT","1","OK_DATA_SOURCE","True","COPIED"
"rfvis_0198","cctv_coverage_map","Nueva carpeta (3)__Downloads__DESCARGAS__base_lerdo_layout_camaras_afueras_17-32_con_nombres.png",".png","Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32_con_nombres.png","G:\Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32_con_nombres.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS__base_lerdo_layout_camaras_afueras_17-32_con_nombres.png","2830453","3E3C884A413DD57FAA2AFCB54571FFFDB910F45AAC7AAB0A608CE4BE9E692F2C","UNIQUE_CONTENT","1","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0199","cctv_coverage_map","Nueva carpeta (3)__Downloads__DESCARGAS__base_lerdo_layout_camaras_afueras_17-32.png",".png","Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32.png","G:\Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS__base_lerdo_layout_camaras_afueras_17-32.png","2829295","E556E8AEAEB14A5AD91EF3EA44156E0781797083C443E5EAA89818511098307A","UNIQUE_CONTENT","1","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0200","cctv_coverage_map","Nueva carpeta (3)__Downloads__DESCARGAS_APP_CCTV__default_state.json",".json","Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\default_state.json","G:\Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\default_state.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS_APP_CCTV__default_state.json","395","179AFE25649BCEAD3F2C6B16650DB79BC37FC7B9D96603FF5501CB1338BF64EC","UNIQUE_CONTENT","1","OK_DATA_SOURCE","True","COPIED"
"rfvis_0201","cctv_coverage_map","Nueva carpeta (3)__Downloads__DESCARGAS_APP_CCTV__scene_v15_buildings.json",".json","Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\scene_v15_buildings.json","G:\Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\scene_v15_buildings.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS_APP_CCTV__scene_v15_buildings.json","3434","D3E097EEF51C2CB7D09BCD357D13E179742BBC379C6D6577A48B0A0A72000933","UNIQUE_CONTENT","1","OK_DATA_SOURCE","True","COPIED"
"rfvis_0202","geo_route_or_sector_map","Nueva carpeta (3)__Escritorio__CCTB_tgl_bases__ABASOLO.kml",".kml","Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\ABASOLO.kml","G:\Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\ABASOLO.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\geo_route_or_sector_map\Nueva carpeta (3)__Escritorio__CCTB_tgl_bases__ABASOLO.kml","678","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","DUPLICATE_CONTENT","5","OK_GEO_KML","True","COPIED"
"rfvis_0203","geo_route_or_sector_map","Nueva carpeta (3)__Escritorio__CCTB_tgl_bases__TULA.kml",".kml","Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\TULA.kml","G:\Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\TULA.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\geo_route_or_sector_map\Nueva carpeta (3)__Escritorio__CCTB_tgl_bases__TULA.kml","729","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","DUPLICATE_CONTENT","5","OK_GEO_KML","True","COPIED"
