"DryRun","SourceExists","TipoVisual","Nombre","Relativo","RutaOrigen","DestinoPrevisto","Extension","TamanoPlanBytes","TamanoRealBytes","LastWrite","Riesgo","Motivo"
"NO_COPY","True","cctv_coverage_map","camera_plan_source.xlsx","CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\camera_plan_source.xlsx","G:\CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v12_FULL__VISOR_TGL_ULTIMO_v12__camera_plan_source.xlsx",".xlsx","6093","6093","2026-01-09T01:19:46.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan.json","CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\camera_plan.json","G:\CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v12_FULL__VISOR_TGL_ULTIMO_v12__camera_plan.json",".json","10011","10011","2026-01-09T01:28:40.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground_source.png","CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\ground_source.png","G:\CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v12_FULL__VISOR_TGL_ULTIMO_v12__ground_source.png",".png","2283118","2283118","2026-01-09T01:21:02.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground.jpg","CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\ground.jpg","G:\CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v12_FULL__VISOR_TGL_ULTIMO_v12__ground.jpg",".jpg","377543","377543","2026-01-09T01:21:02.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","scene.json","CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\scene.json","G:\CCTV\VISOR_TGL_ULTIMO_v12_FULL\VISOR_TGL_ULTIMO_v12\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v12_FULL__VISOR_TGL_ULTIMO_v12__scene.json",".json","574","574","2026-01-09T01:21:02.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan_source.xlsx","CCTV\VISOR_TGL_ULTIMO_v13\camera_plan_source.xlsx","G:\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v13__camera_plan_source.xlsx",".xlsx","6093","6093","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan.json","CCTV\VISOR_TGL_ULTIMO_v13\camera_plan.json","G:\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v13__camera_plan.json",".json","10011","10011","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground_source.png","CCTV\VISOR_TGL_ULTIMO_v13\ground_source.png","G:\CCTV\VISOR_TGL_ULTIMO_v13\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v13__ground_source.png",".png","2283118","2283118","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground.jpg","CCTV\VISOR_TGL_ULTIMO_v13\ground.jpg","G:\CCTV\VISOR_TGL_ULTIMO_v13\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v13__ground.jpg",".jpg","377543","377543","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","scene.json","CCTV\VISOR_TGL_ULTIMO_v13\scene.json","G:\CCTV\VISOR_TGL_ULTIMO_v13\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v13__scene.json",".json","574","574","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan_source.xlsx","CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan_source.xlsx","G:\CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v14_MOBILE__VISOR_TGL_ULTIMO_v14_MOBILE__camera_plan_source.xlsx",".xlsx","6093","6093","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan.json","CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan.json","G:\CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v14_MOBILE__VISOR_TGL_ULTIMO_v14_MOBILE__camera_plan.json",".json","10011","10011","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground_source.png","CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\ground_source.png","G:\CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v14_MOBILE__VISOR_TGL_ULTIMO_v14_MOBILE__ground_source.png",".png","2283118","2283118","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground.jpg","CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\ground.jpg","G:\CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v14_MOBILE__VISOR_TGL_ULTIMO_v14_MOBILE__ground.jpg",".jpg","377543","377543","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","scene.json","CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\scene.json","G:\CCTV\VISOR_TGL_ULTIMO_v14_MOBILE\VISOR_TGL_ULTIMO_v14_MOBILE\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v14_MOBILE__VISOR_TGL_ULTIMO_v14_MOBILE__scene.json",".json","574","574","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan_source.xlsx","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan_source.xlsx","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX__VISOR_TGL_ULTIMO_v14_MOBILE__camera_plan_source.xlsx",".xlsx","6093","6093","2026-01-09T18:02:28.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan.json","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan.json","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX__VISOR_TGL_ULTIMO_v14_MOBILE__camera_plan.json",".json","10011","10011","2026-01-09T18:02:28.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground_source.png","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\ground_source.png","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX__VISOR_TGL_ULTIMO_v14_MOBILE__ground_source.png",".png","2283118","2283118","2026-01-09T18:02:28.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground.jpg","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\ground.jpg","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX__VISOR_TGL_ULTIMO_v14_MOBILE__ground.jpg",".jpg","377543","377543","2026-01-09T18:02:26.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","scene.json","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\scene.json","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX\VISOR_TGL_ULTIMO_v14_MOBILE\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX__VISOR_TGL_ULTIMO_v14_MOBILE__scene.json",".json","574","574","2026-01-09T18:02:28.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan_source.xlsx","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan_source.xlsx","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)__VISOR_TGL_ULTIMO_v14_MOBILE__camera_plan_source.xlsx",".xlsx","6093","6093","2026-01-09T18:02:28.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan.json","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan.json","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)__VISOR_TGL_ULTIMO_v14_MOBILE__camera_plan.json",".json","10011","10011","2026-01-09T18:02:28.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground_source.png","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\ground_source.png","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)__VISOR_TGL_ULTIMO_v14_MOBILE__ground_source.png",".png","2283118","2283118","2026-01-09T18:02:28.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground.jpg","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\ground.jpg","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)__VISOR_TGL_ULTIMO_v14_MOBILE__ground.jpg",".jpg","377543","377543","2026-01-09T18:02:26.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","scene.json","CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\scene.json","G:\CCTV\VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)\VISOR_TGL_ULTIMO_v14_MOBILE\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__VISOR_TGL_ULTIMO_v15_MOBILE_STYLE_AUTOSAVE_FIX (1)__VISOR_TGL_ULTIMO_v14_MOBILE__scene.json",".json","574","574","2026-01-09T18:02:28.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","c95a38fb-4622-46f4-a1b6-cdbaf40e1ee2.png","Nueva carpeta (3)\CCTV\c95a38fb-4622-46f4-a1b6-cdbaf40e1ee2.png","G:\Nueva carpeta (3)\CCTV\c95a38fb-4622-46f4-a1b6-cdbaf40e1ee2.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__c95a38fb-4622-46f4-a1b6-cdbaf40e1ee2.png",".png","1002927","1002927","2026-01-06T02:08:58.7050000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","CCTV_Layout_PENDIENTE.xlsx","Nueva carpeta (3)\CCTV\CCTV_Layout_PENDIENTE.xlsx","G:\Nueva carpeta (3)\CCTV\CCTV_Layout_PENDIENTE.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__CCTV_Layout_PENDIENTE.xlsx",".xlsx","6093","6093","2026-01-09T01:18:23.9240000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","CCTV_Proyecto.xlsx","Nueva carpeta (3)\CCTV\CCTV_Proyecto.xlsx","G:\Nueva carpeta (3)\CCTV\CCTV_Proyecto.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__CCTV_Proyecto.xlsx",".xlsx","6431","6431","2026-01-09T01:00:12.7860000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 02_14_28 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 02_14_28 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 02_14_28 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 02_14_28 a.m..png",".png","1024026","1024026","2026-01-06T02:14:31.3950000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 02_38_17 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 02_38_17 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 02_38_17 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 02_38_17 a.m..png",".png","1024026","1024026","2026-01-06T02:38:21.6070000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 02_39_16 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 02_39_16 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 02_39_16 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 02_39_16 a.m..png",".png","901848","901848","2026-01-06T02:39:20.5530000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_05_12 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_05_12 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_05_12 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_05_12 a.m..png",".png","2753486","2753486","2026-01-06T04:05:21.9080000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_06_34 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_06_34 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_06_34 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_06_34 a.m..png",".png","901848","901848","2026-01-06T04:06:37.6410000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_36_48 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_36_48 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_36_48 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_36_48 a.m..png",".png","1301873","1301873","2026-01-06T04:36:57.4730000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_53_42 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_53_42 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_53_42 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_53_42 a.m..png",".png","1516928","1516928","2026-01-06T04:53:49.1170000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_57_04 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_57_04 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_57_04 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_57_04 a.m..png",".png","1827475","1827475","2026-01-06T04:57:13.5790000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_57_56 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_57_56 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_57_56 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_57_56 a.m..png",".png","1079450","1079450","2026-01-06T04:58:47.3000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 9 ene 2026, 01_01_26 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_01_26 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_01_26 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 9 ene 2026, 01_01_26 a.m..png",".png","2871570","2871570","2026-01-09T01:01:30.0810000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 9 ene 2026, 01_01_41 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_01_41 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_01_41 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 9 ene 2026, 01_01_41 a.m..png",".png","2765293","2765293","2026-01-09T01:01:46.4930000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 9 ene 2026, 01_04_33 a.m..png","Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_04_33 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_04_33 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 9 ene 2026, 01_04_33 a.m..png",".png","2520837","2520837","2026-01-09T01:04:37.0950000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","e.png","Nueva carpeta (3)\CCTV\e.png","G:\Nueva carpeta (3)\CCTV\e.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__e.png",".png","2164862","2164862","2026-01-06T02:10:28.9430000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_7aox5f7aox5f7aox.png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_7aox5f7aox5f7aox.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_7aox5f7aox5f7aox.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_7aox5f7aox5f7aox.png",".png","2108179","2108179","2026-01-06T02:08:04.9410000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
