"Status","TipoVisual","Origen","Destino","Sha256Origen","Sha256Destino","BytesDestino","Relativo"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","F3C161020E7ADC87294A6EE0208977E5BD456382AAD0CDD5DA40AB97DCAD4D1D","F3C161020E7ADC87294A6EE0208977E5BD456382AAD0CDD5DA40AB97DCAD4D1D","2329910","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_05_53 a.m..png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","848E3FF7AB92D206A043E63C37A650C821373878F0CDBEC8ABEE7F3BE0E04B5A","848E3FF7AB92D206A043E63C37A650C821373878F0CDBEC8ABEE7F3BE0E04B5A","2246310","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_06_11 a.m..png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","08B7C06ABE0CACD1BD999C13571E2EB0C29DC191D25589EF8D87222CE38A6060","08B7C06ABE0CACD1BD999C13571E2EB0C29DC191D25589EF8D87222CE38A6060","2309152","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_03 a.m..png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_09 a.m..png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m..png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","2377703","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_21 a.m..png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_32 a.m..png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","2129055","Nueva carpeta (3)\CCTV\OFICINAS\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\OFICINAS\PANTA ALTA 2.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__PANTA ALTA 2.png","23305CFE8BDBD18D915790753315B2848D54890BBCC6896F5CA817F07A738057","23305CFE8BDBD18D915790753315B2848D54890BBCC6896F5CA817F07A738057","10151842","Nueva carpeta (3)\CCTV\OFICINAS\PANTA ALTA 2.png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan_source.xlsx","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","6093","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan_source.xlsx"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan.json","3D1352A0CDFA918AD6EA58B24F0C4E4FFBEE4BCBA196E48D6C45F6805AB96879","3D1352A0CDFA918AD6EA58B24F0C4E4FFBEE4BCBA196E48D6C45F6805AB96879","10011","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan.json"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground_source.png","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","2283118","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground_source.png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground.jpg","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","377543","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground.jpg"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__scene.json","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","574","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\scene.json"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__ground_source.png","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","2283118","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground_source.png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__ground.jpg","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","377543","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground.jpg"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__scene.json","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","574","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\scene.json"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__camera_plan_source.xlsx","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","6093","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan_source.xlsx"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__camera_plan.json","3D1352A0CDFA918AD6EA58B24F0C4E4FFBEE4BCBA196E48D6C45F6805AB96879","3D1352A0CDFA918AD6EA58B24F0C4E4FFBEE4BCBA196E48D6C45F6805AB96879","10011","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan.json"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__ground_source.png","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","B293205890E43A85ADABD1FF04992D9D342BEB7D35F6097E302F9D9AAC0FAE30","2283118","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground_source.png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__ground.jpg","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","9B468C82D907FD03444F86B0443C8412912409666E58E160B687834C41C1CF55","377543","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\ground.jpg"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__scene.json","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","9C259E34E6A0607DDB0BC80F9492B29E1E5CF1A2AE2321F2A96886279BA2B75A","574","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\scene.json"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\Documents\visor-cctv-unificado\package-lock.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Documents__visor-cctv-unificado__package-lock.json","4A1655CB172B51177B8C5CA10257705486CD23D1E0971A8BA0517B40E703B170","4A1655CB172B51177B8C5CA10257705486CD23D1E0971A8BA0517B40E703B170","71719","Nueva carpeta (3)\Documents\visor-cctv-unificado\package-lock.json"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\Documents\visor-cctv-unificado\package.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Documents__visor-cctv-unificado__package.json","CCFAF084BDA313448BF97F448AA1A0AA2B07C8E4E8EEA67FA7EF1C8B6687694B","CCFAF084BDA313448BF97F448AA1A0AA2B07C8E4E8EEA67FA7EF1C8B6687694B","480","Nueva carpeta (3)\Documents\visor-cctv-unificado\package.json"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\Documents\visor-cctv-unificado\tsconfig.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Documents__visor-cctv-unificado__tsconfig.json","2D6F298EC9B7607CA83BFE863AA708058D4A8E76B24CEC958ACC8D31958AF6FE","2D6F298EC9B7607CA83BFE863AA708058D4A8E76B24CEC958ACC8D31958AF6FE","393","Nueva carpeta (3)\Documents\visor-cctv-unificado\tsconfig.json"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32_con_nombres.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS__base_lerdo_layout_camaras_afueras_17-32_con_nombres.png","3E3C884A413DD57FAA2AFCB54571FFFDB910F45AAC7AAB0A608CE4BE9E692F2C","3E3C884A413DD57FAA2AFCB54571FFFDB910F45AAC7AAB0A608CE4BE9E692F2C","2830453","Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32_con_nombres.png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS__base_lerdo_layout_camaras_afueras_17-32.png","E556E8AEAEB14A5AD91EF3EA44156E0781797083C443E5EAA89818511098307A","E556E8AEAEB14A5AD91EF3EA44156E0781797083C443E5EAA89818511098307A","2829295","Nueva carpeta (3)\Downloads\DESCARGAS\base_lerdo_layout_camaras_afueras_17-32.png"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\default_state.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS_APP_CCTV__default_state.json","179AFE25649BCEAD3F2C6B16650DB79BC37FC7B9D96603FF5501CB1338BF64EC","179AFE25649BCEAD3F2C6B16650DB79BC37FC7B9D96603FF5501CB1338BF64EC","395","Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\default_state.json"
"COPIED","cctv_coverage_map","G:\Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\scene_v15_buildings.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__Downloads__DESCARGAS_APP_CCTV__scene_v15_buildings.json","D3E097EEF51C2CB7D09BCD357D13E179742BBC379C6D6577A48B0A0A72000933","D3E097EEF51C2CB7D09BCD357D13E179742BBC379C6D6577A48B0A0A72000933","3434","Nueva carpeta (3)\Downloads\DESCARGAS_APP_CCTV\scene_v15_buildings.json"
"COPIED","geo_route_or_sector_map","G:\Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\ABASOLO.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\geo_route_or_sector_map\Nueva carpeta (3)__Escritorio__CCTB_tgl_bases__ABASOLO.kml","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","678","Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\ABASOLO.kml"
"COPIED","geo_route_or_sector_map","G:\Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\TULA.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\geo_route_or_sector_map\Nueva carpeta (3)__Escritorio__CCTB_tgl_bases__TULA.kml","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","729","Nueva carpeta (3)\Escritorio\CCTB_tgl_bases\TULA.kml"
